Insee,Nom,Altitude,code_postal,longitude_radian,latitude_radian,pop99,surface
1160,Ferney-Voltaire,436,1210,0.106659011,0.807311718,7083,4.78
1162,Flaxieu,285,1350,0.100099487,0.799535354,50,2.94
1163,Foissiat,221,1340,0.090301401,0.809294641,1562,40.29
1165,Francheleins,216,1090,0.083916406,0.804150746,994,13.56
1166,Frans,200,1480,0.083344325,0.802696327,1848,8.11
1167,Garnerans,205,1140,0.08447879,0.806443927,565,8.65
1169,Genouilleux,180,1090,0.083518854,0.804940972,399,4.09
1170,Géovreissiat,550,1460,0.09697728,0.806167558,714,4.67
1171,Géovreisset,650,1100,0.098014773,0.807321439,759,3.47
1172,Germagnat,340,1250,0.095076815,0.808262001,92,9.4
1173,Gex,610,1170,0.105737857,0.808669198,7733,31.92
1174,Giron,1000,1130,0.100739428,0.806793001,100,9.42
1175,Gorrevod,185,1190,0.086214414,0.810157572,561,6.9
1176,Le Grand-Abergement,770,1260,0.099028047,0.803467179,108,31.88
1177,Grand-Corent,490,1250,0.094805306,0.806337267,111,7.03
1179,Grièges,185,1290,0.084653319,0.807306924,1598,14.75
1180,Grilly,510,1220,0.106746271,0.808615868,612,7.51
1181,Groissiat,550,01810|01100,0.097845079,0.806715436,747,6.2
1182,Groslée,250,1680,0.097200303,0.797862756,333,7.21
1183,Guéreins,180,1090,0.083392812,0.804698558,1065,4.41
1184,Hautecourt-Romanèche,360,1250,0.094558065,0.805682796,676,21.4
1185,Hauteville-Lompnes,800,1110,0.097830557,0.802487868,3662,50.76
1186,Hostias,750,1110,0.096603971,0.801135248,62,10.26
1187,Hotonnes,736,1260,0.099396504,0.802807847,295,28.67
1188,Illiat,217,1140,0.085336894,0.806172418,466,20.45
1189,Injoux-Génissiat,550,1200,0.100686106,0.803884097,970,29.61
1190,Innimond,880,1680,0.097282711,0.7990699,95,13.28
1191,Izenave,690,1430,0.096434295,0.803539883,146,13.09
1192,Izernore,466,1580,0.096919107,0.806696062,1656,21.33
1193,Izieu,388,1300,0.098485054,0.796805814,178,7.77
1194,Jassans-Riottier,173,1480,0.083053433,0.802589667,5338,5.02
1195,Jasseron,300,1250,0.092963022,0.806574821,1256,18.88
1196,Jayat,203,1340,0.089346317,0.809304295,773,16.31
1197,Journans,300,1250,0.09306483,0.805396706,330,2.42
1198,Joyeux,290,1800,0.08901179,0.802182403,206,16.59
1199,Jujurieux,300,1640,0.094393215,0.803583492,1700,15.53
1200,Labalme,590,1450,0.09572646,0.804519194,135,9
1202,Lagnieu,220,1150,0.093336331,0.801159483,5882,27.39
1203,Laiz,185,1290,0.085390232,0.80717117,986,10.31
1204,Lalleyriat,820,1130,0.099711639,0.80553246,195,15.22
1205,Lancrans,490,1200,0.101776937,0.805062213,935,9.68
1206,Lantenay,730,1430,0.096730022,0.803874443,260,6.48
1207,Lapeyrouse,290,1330,0.086868911,0.802541198,226,20.2
1208,Lavours,235,1350,0.100705498,0.799540215,117,6.17
1209,Léaz,490,1200,0.102668996,0.804582244,481,11.43
1210,Lélex,889,1410,0.103696802,0.808184436,221,17.72
1211,Lent,255,1240,0.090660154,0.804955553,1145,31.69
1212,Lescheroux,220,1560,0.089768095,0.809944253,597,20.14
1213,Leyment,260,1150,0.092463671,0.801489116,922,14.33
1214,Leyssard,570,1450,0.095551923,0.80559065,143,9.35
1215,Lhôpital,490,1420,0.100821861,0.803248999,49,3.69
1216,Lhuis,400,1680,0.096594268,0.798454177,724,24.68
1218,Lochieu,610,1260,0.099978271,0.801639451,73,7.07
1219,Lompnas,630,1680,0.096347026,0.799423834,147,12.65
1221,Lompnieu,660,1260,0.098800172,0.802177543,103,11.37
1224,Loyettes,192,1360,0.09088802,0.798939006,2322,21.35
1225,Lurcy,208,1090,0.083484907,0.803976242,257,4.84
1227,Magnieu,274,1300,0.099823126,0.79895838,291,6.25
1228,Maillat,510,1430,0.096637902,0.805149498,664,11.55
1229,Malafretaz,219,1340,0.089802042,0.80852865,674,9.29
1230,Mantenay-Montlin,200,1560,0.08897786,0.810244857,246,10.84
1231,Manziat,200,1570,0.085647177,0.809149166,1598,12.72
1232,Marboz,233,1851,0.091717054,0.808834048,2164,40.46
1233,Marchamp,568,1680,0.096730022,0.799142605,108,13.27
1234,Marignieu,351,1300,0.09983283,0.799307454,156,3.55
1235,Marlieux,270,1240,0.088483344,0.804010131,677,17.22
1236,Marsonnas,215,1340,0.0884979,0.808809813,727,18.36
1237,Martignat,510,1810,0.097883878,0.806497257,1265,13.06
1238,Massieux,210,1600,0.084376966,0.801275797,2120,3.21
1239,Massignieu-de-Rives,279,1300,0.100652159,0.798575418,498,9.14
1240,Matafelon-Granges,460,1580,0.096919107,0.807413584,483,21.8
1241,Meillonnas,270,1370,0.093389653,0.807142075,1204,17.88
1242,Mérignat,430,1450,0.094897426,0.804058667,114,3.09
1243,Messimy-sur-Saône,190,1480,0.083150397,0.803724107,931,5.88
1244,Meximieux,220,1800,0.090655318,0.801183718,6840,13.63
1245,Bohas-Meyriat-Rignat,300,1250,0.094078096,0.805261017,727,23.4
1246,Mézériat,204,1660,0.088100348,0.80693841,1911,19.23
1247,Mijoux,990,01170|01410,0.104622783,0.809255826,312,21.86
1248,Mionnay,280,1390,0.086083511,0.801028589,2109,20.14
1249,Miribel,180,1700,0.086471359,0.799811657,8539,24.44
1250,Misérieux,240,1600,0.083974579,0.802395722,1430,7.5
1252,Mogneneins,210,1140,0.083969727,0.805324001,572,8.5
1254,Montagnat,262,1250,0.092235796,0.805847579,1421,13.86
1255,Montagnieu,320,1470,0.095484046,0.799244404,386,6.19
1257,Montanges,604,1200,0.101243639,0.805726405,282,13.73
1258,Montceaux,216,1090,0.083712782,0.80456287,908,10.12
1259,Montcet,245,1310,0.08921057,0.806579682,489,6.57
1260,Le Montellier,290,1800,0.088556065,0.801634591,221,15.36
1261,Monthieux,290,1390,0.086224118,0.80206609,578,10.79
1262,Montluel,199,1120,0.088274877,0.800267391,6454,40.05
1263,Montmerle-sur-Saône,180,1090,0.083034042,0.804296221,2830,4.06
1264,Montracol,230,1310,0.089394786,0.806317893,619,14.69
1265,Montréal-la-Cluse,500,1460,0.097171208,0.806128809,3652,12.5
1266,Montrevel-en-Bresse,210,1340,0.08949661,0.808722528,1994,10.08
1267,Nurieux-Volognat,482,1460,0.096293688,0.806254843,952,19.5
1268,Murs-et-Gélignieux,230,1300,0.098834119,0.796636171,204,6.1
1269,Nantua,478,01460|01130,0.097830557,0.805561555,3902,14.45
1271,Nattages,310,1300,0.100608525,0.798163294,393,10.23
1272,Neuville-les-Dames,228,1400,0.087314949,0.805682796,1231,26.19
1273,Neuville-sur-Ain,290,1160,0.093729031,0.804325249,1236,19.94
1274,Les Neyrolles,510,1130,0.098397785,0.805285186,617,9.58
1275,Neyron,190,1700,0.086020486,0.799617713,2157,5.24
1276,Niévroz,184,1120,0.088396076,0.799831032,1360,10.52
1277,Nivollet-Montgriffon,598,1230,0.09504772,0.802696327,87,8.45
1279,Oncieu,460,1230,0.09552768,0.802114559,78,7.57
1280,Ordonnaz,800,1510,0.096671849,0.800005602,120,14.74
1281,Ornex,476,1210,0.106416597,0.807592948,2663,5.68
1282,Outriaz,704,1430,0.096831846,0.804034432,264,5.91
1283,Oyonnax,540,1100,0.098693521,0.807403863,24162,35.8
1284,Ozan,190,1190,0.08577808,0.809687324,467,6.57
1285,Parcieux,190,1600,0.084226672,0.801382456,909,3.14
1286,Parves,500,1300,0.100220677,0.798381473,320,5.5
1288,Péron,530,1630,0.103386518,0.806167558,1579,26.04
1289,Péronnas,238,1960,0.090713492,0.806041523,5534,17.85
1290,Pérouges,270,1800,0.090427443,0.801140042,1103,19.39
1291,Perrex,200,1540,0.086893154,0.80711784,721,11.18
1292,Le Petit-Abergement,785,1260,0.098814728,0.803418709,141,26.91
1293,Peyriat,630,1430,0.096157942,0.805561555,158,6.07
1294,Peyrieu,243,1300,0.09908136,0.797251893,646,14.07
1295,Peyzieux-sur-Saône,228,1140,0.084071535,0.805096168,337,8.76
1296,Pirajoux,231,1270,0.092453968,0.809347971,299,13.04
1297,Pizay,285,1120,0.088842114,0.800897694,637,11.22
1298,Plagne,770,1130,0.099949193,0.806230608,83,6.07
1299,Le Plantay,275,1330,0.088798479,0.803278094,417,20.69
1300,Le Poizat,890,1130,0.099377113,0.805391912,321,17.99
1301,Polliat,226,1310,0.089472367,0.807219639,2019,20.18
1302,Pollieu,280,1350,0.100249772,0.799365644,122,3.63
1303,Poncin,260,1450,0.094368972,0.804378646,1360,19.86
1304,Pont-d'Ain,250,1160,0.093113316,0.803738688,2307,11.25
1305,Pont-de-Vaux,175,1190,0.086165928,0.810414567,2004,7.71
1306,Pont-de-Veyle,175,1290,0.085307816,0.807457193,1484,2.01
1307,Port,480,1460,0.097239085,0.80569731,913,4.32
1308,Pougny,410,1550,0.103847087,0.805261017,629,7.69
1309,Pouillat,360,1250,0.094727741,0.808562538,58,6.4
1310,Prémeyzel,340,1300,0.098577174,0.797334252,242,7.63
1311,Prémillieu,896,01110|01510,0.097243937,0.800660074,33,8.5
1312,Pressiat,330,1370,0.093971445,0.808494694,191,5.99
1313,Prévessin-Moëns,470,1280,0.106145112,0.807282623,4261,12.06
1314,Priay,240,1160,0.092284283,0.80292902,1152,15.74
1316,Pugieu,245,1510,0.098596565,0.799729232,126,4.87
1317,Ramasse,340,1250,0.09345753,0.806259703,219,9.64
1318,Rancé,280,1390,0.084992681,0.802235733,498,9.66
1319,Relevant,270,1990,0.086388943,0.804422255,367,12.29
1320,Replonges,186,01620|01750,0.085288425,0.808262001,2845,16.67
1321,Revonnas,320,1250,0.093035752,0.80570217,492,7.76
1322,Reyrieux,210,1600,0.084221837,0.801717016,3683,15.65
1323,Reyssouze,190,1190,0.085870201,0.810404847,715,9.55
1325,Rignieux-le-Franc,270,1800,0.090592293,0.801809095,839,15.14
1328,Romans,265,1400,0.087634919,0.804974927,522,22.11
1329,Rossillon,360,1510,0.097665707,0.799918317,147,8.08
1330,Ruffieu,740,1260,0.098848658,0.802730282,188,13.96
1331,Saint-Alban,520,1450,0.095188318,0.804524054,133,8.17
1332,Saint-André-de-Bâgé,200,1380,0.085947765,0.80814076,507,2.74
1333,Saint-André-de-Corcy,290,1390,0.086461672,0.80156182,3101,21.05
1334,Saint-André-d'Huiriat,200,1290,0.085695664,0.806584542,402,9.04
1335,Saint-André-le-Bouchoux,268,1240,0.08863363,0.804911944,191,9.3
1336,Saint-André-sur-Vieux-Jonc,250,01240|01960,0.08979719,0.805595511,965,24.58
1337,Saint-Bénigne,211,1190,0.086728329,0.810521227,817,16.58
1338,Saint-Benoît,210,1300,0.097515422,0.797528196,582,21.55
1339,Saint-Bernard,180,1600,0.082626803,0.801881799,1282,3.17
1340,Saint-Bois,310,1300,0.09847535,0.797644577,102,9.49
1341,Saint-Champ,340,1300,0.100089783,0.798914771,132,5.17
1342,Sainte-Croix,250,1120,0.088202148,0.800999494,468,10.7
1343,Saint-Cyr-sur-Menthon,205,1380,0.086747712,0.807689887,1314,17.05
1344,Saint-Denis-lès-Bourg,230,1000,0.090543807,0.806405111,4921,12.61
1345,Saint-Denis-en-Bugey,245,1500,0.093006673,0.801969017,1944,2.6
1346,Saint-Didier-d'Aussiat,217,1340,0.088342754,0.80819895,666,15.18
1347,Saint-Didier-de-Formans,210,1600,0.083446125,0.802070883,1544,6.64
1348,Saint-Didier-sur-Chalaronne,179,1140,0.084086091,0.805973679,2259,25.17
1349,Saint-Éloi,290,1800,0.08992324,0.801697575,402,14.11
1350,Saint-Étienne-du-Bois,240,1370,0.092376403,0.807869251,2046,28.57
1351,Saint-Étienne-sur-Chalaronne,195,1140,0.08490056,0.805425801,1179,21.1
1352,Saint-Étienne-sur-Reyssouze,197,1190,0.087276166,0.810065493,386,13.99
1353,Sainte-Euphémie,210,1600,0.083770955,0.802381208,1118,4.62
1354,Saint-Genis-Pouilly,450,1630,0.105088212,0.807103259,6383,9.86
1355,Saint-Genis-sur-Menthon,200,1380,0.087397365,0.807777172,363,11.64
1356,Saint-Georges-sur-Renon,263,1400,0.087799769,0.804727653,161,5.67
1357,Saint-Germain-de-Joux,530,1130,0.100099487,0.805988194,476,11.41
1358,Saint-Germain-les-Paroisses,390,1300,0.098072963,0.798895397,307,16.42
1359,Saint-Germain-sur-Renon,270,1240,0.088255486,0.804276846,215,16.42
1360,Saint-Jean-de-Gonville,510,1630,0.103822844,0.806565101,1182,12.16
1361,Saint-Jean-de-Niost,220,1800,0.0910868,0.800058932,1082,14.11
1362,Saint-Jean-de-Thurigneux,285,1390,0.085239947,0.802003039,554,16.24
1363,Saint-Jean-le-Vieux,260,1640,0.094010219,0.803370173,1450,15.2
1364,Saint-Jean-sur-Reyssouze,207,1560,0.088352441,0.809779403,579,27.47
1365,Saint-Jean-sur-Veyle,180,1290,0.08577808,0.807369908,958,11.23
1366,Sainte-Julie,225,1150,0.092143684,0.800941304,535,11.45
1367,Saint-Julien-sur-Reyssouze,188,1560,0.089147545,0.809876409,514,7.5
1368,Saint-Julien-sur-Veyle,210,1540,0.086471359,0.806390597,527,9.88
1369,Saint-Just,255,1250,0.092109754,0.806172418,789,3.41
1370,Saint-Laurent-sur-Saône,173,01620|01750,0.084459399,0.808174715,1655,0.57
1371,Saint-Marcel,285,1390,0.087028909,0.80194971,1059,11.7
1372,Saint-Martin-de-Bavel,323,1510,0.099091064,0.800223781,332,8.63
1373,Saint-Martin-du-Frêne,520,1430,0.09689002,0.805294906,1050,19.55
1374,Saint-Martin-du-Mont,357,1160,0.092996953,0.804654949,1302,28.12
1375,Saint-Martin-le-Châtel,221,1310,0.08929783,0.807782032,652,12.62
1376,Saint-Maurice-de-Beynost,200,1700,0.086873763,0.799961926,4020,6.93
1378,Saint-Maurice-de-Gourdans,205,1800,0.090679562,0.799743813,1949,25.55
1379,Saint-Maurice-de-Rémens,234,1500,0.092104902,0.802114559,604,10.39
1380,Saint-Nizier-le-Bouchoux,210,1560,0.089860215,0.810870234,546,28.18
1381,Saint-Nizier-le-Désert,281,1320,0.089835972,0.803845348,489,25.01
1382,Sainte-Olive,291,1330,0.085991391,0.803234418,253,7.46
1383,Saint-Paul-de-Varax,260,1240,0.089482055,0.804577384,1187,25.87
1384,Saint-Rambert-en-Bugey,300,1230,0.094902278,0.801925475,2065,28.73
1385,Saint-Rémy,250,1310,0.090165646,0.806162697,813,7.37
1386,Saint-Sorlin-en-Bugey,200,1150,0.093806595,0.800820063,939,9.06
1387,Saint-Sulpice,215,1340,0.087979133,0.808451018,103,5.15
1388,Saint-Trivier-de-Courtes,215,1560,0.088686968,0.810870234,935,16.48
1389,Saint-Trivier-sur-Moignans,254,1990,0.085477501,0.804131371,1537,42.36
1390,Saint-Vulbas,207,1150,0.092381255,0.799952272,804,21.62
1391,Salavre,240,1270,0.093321775,0.809217077,285,7.8
1392,Samognat,430,1580,0.097311806,0.807360188,422,14.25
1393,Sandrans,280,1400,0.086912545,0.803985896,416,29.38
1396,Sault-Brénaz,210,01150|01790,0.094218686,0.80048071,973,5.71
1397,Sauverny,480,1220,0.10672688,0.80836866,1015,1.83
1398,Savigneux,260,1480,0.084624224,0.802899925,875,14.91
1399,Ségny,486,1170,0.106043288,0.808038961,1348,3.25
1400,Seillonnaz,540,1470,0.095828276,0.799467444,123,9.71
1401,Sergy,472,1630,0.104603392,0.807253528,1247,9.78
1402,Sermoyer,197,1190,0.086907693,0.811519912,545,16.82
1403,Serrières-de-Briord,230,1470,0.09519317,0.799506259,960,8.63
1404,Serrières-sur-Ain,320,1450,0.095144684,0.805547041,79,8.39
1405,Servas,265,01240|01960,0.090136551,0.805193107,914,13.05
1406,Servignat,210,1560,0.088463953,0.810429081,135,7.94
1407,Seyssel,260,1420,0.101762398,0.802124213,801,2.4
1408,Simandre-sur-Suran,310,1250,0.094519282,0.806788141,638,16.33
1409,Songieu,730,1260,0.099541937,0.802386002,125,20.41
1410,Sonthonnax-la-Montagne,670,1580,0.096410052,0.80693841,302,14.27
1411,Souclin,600,1150,0.094562916,0.80070375,221,13.32
1412,Sulignat,260,1400,0.086641061,0.805963959,485,10.77
1413,Surjoux,370,1420,0.101248491,0.803282955,69,4.41
1414,Sutrieu,610,1260,0.09876139,0.801983665,218,18.99
1415,Talissieu,250,1510,0.099687396,0.80059709,402,4.96
1416,Tenay,327,1230,0.096177416,0.801430926,1086,13.21
1417,Thézillieu,870,1110,0.097685098,0.800994633,299,26.36
1418,Thil,178,1120,0.087649458,0.799632293,949,5.12
1419,Thoiry,480,1710,0.104336759,0.806977225,4063,28.91
1420,Thoissey,177,1140,0.083804902,0.805881534,1358,1.36
1421,Torcieu,262,1230,0.094179904,0.801479462,646,10.89
1422,Tossiat,267,1250,0.092769103,0.805328862,1115,10.19
1423,Toussieux,238,1600,0.084265471,0.802172683,727,4.73
1424,Tramoyes,300,1390,0.086708938,0.800727984,1527,13.08
1425,La Tranclière,275,1160,0.091799471,0.804805217,300,14.75
1426,Treffort-Cuisiat,300,1370,0.093695084,0.807607462,1910,39.77
1427,Trévoux,170,1600,0.083334622,0.80183819,6392,5.65
1428,Valeins,260,1140,0.085002385,0.804829519,67,4.34
1429,Vandeins,240,1660,0.088628794,0.806647526,510,9.3
1430,Varambon,250,1160,0.092759399,0.803593213,385,7.98
1431,Vaux-en-Bugey,277,1150,0.093476921,0.801595775,1003,8.28
1432,Verjon,230,1270,0.093384817,0.808892238,192,5.13
1433,Vernoux,212,1560,0.089171788,0.811229028,127,10.22
1434,Versailleux,296,1330,0.089103911,0.802507242,255,19.42
1435,Versonnex,479,1210,0.106421448,0.80814076,1712,5.85
1436,Vesancy,660,1170,0.106295406,0.808926193,449,10.74
1437,Vescours,208,1560,0.087697945,0.811098134,191,12.49
1439,Vésines,172,1570,0.084929655,0.809134652,113,3.9
1441,Vieu-d'Izenave,650,1430,0.096502172,0.804291361,537,20.04
1442,Vieu,520,1260,0.099183185,0.801067338,311,6.51
1443,Villars-les-Dombes,278,1330,0.087775526,0.80292416,4190,24.72
1444,Villebois,240,1150,0.094868423,0.800184966,954,14.09
1445,Villemotier,238,1270,0.092861223,0.808868003,455,13.9
1446,Villeneuve,270,1480,0.084410913,0.80325872,939,26.91
1447,Villereversure,290,1250,0.093922959,0.806089993,1102,17.5
1448,Villes,547,1200,0.100962443,0.804427115,268,9.06
1449,Villette-sur-Ain,250,1320,0.091969147,0.802686606,472,19.85
1450,Villieu-Loyes-Mollon,226,1800,0.091169209,0.801445507,2407,15.85
1451,Viriat,227,1440,0.091033462,0.807287483,5288,45.34
1452,Virieu-le-Grand,270,1510,0.098640199,0.800223781,949,12.67
1453,Virieu-le-Petit,635,1260,0.099929802,0.801251562,281,16.46
1454,Virignin,225,1300,0.099701935,0.797916019,643,7.84
1456,Vongnes,320,1350,0.09992495,0.799632293,89,2.07
1457,Vonnas,192,1540,0.087125856,0.806681481,2422,18.11
2001,Abbécourt,40,2300,0.055525714,0.865600924,447,6.04
2002,Achery,55,2800,0.059181199,0.867288037,540,6.91
2003,Acy,140,2200,0.059549655,0.861232741,951,11.63
2004,Agnicourt-et-Séchelles,108,2340,0.068998676,0.867729189,211,10.71
2005,Aguilcourt,56,2190,0.069236234,0.862294476,359,10.57
2006,Aisonville-et-Bernoville,155,2110,0.061493763,0.871530186,291,8.76
2007,Aizelles,86,2820,0.06654553,0.863753756,94,4.89
2008,Aizy-Jouy,90,2370,0.061382251,0.862818054,242,14.63
2009,Alaincourt,62,2240,0.058938793,0.868567952,465,5.98
2010,Allemant,100,2320,0.060252642,0.863254413,117,5.2
2011,Ambleny,50,2290,0.055549953,0.861848464,1112,17.26
2012,Ambrief,140,2200,0.059370291,0.860786661,84,4.47
2013,Amifontaine,70,2190,0.068387813,0.86366161,387,28.13
2014,Amigny-Rouy,95,2700,0.057649203,0.865828758,626,13.16
2015,Ancienville,130,2600,0.056092943,0.858997749,78,3.88
2016,Andelain,84,2800,0.058851524,0.866405665,159,2.86
2017,Anguilcourt-le-Sart,54,2800,0.059947207,0.867254081,268,9.16
2018,Anizy-le-Château,70,2320,0.060242955,0.864030125,1903,9.53
2019,Annois,67,2480,0.055491767,0.867787379,383,6.04
2020,Any-Martin-Rieux,220,2500,0.073662595,0.870599345,505,17.85
2021,Archon,180,2360,0.071868781,0.868155894,83,6.55
2022,Arcy-Sainte-Restitue,131,2130,0.060461122,0.859613406,369,26.45
2023,Armentières-sur-Ourcq,116,2210,0.059093934,0.858401401,105,6.9
2024,Arrancy,120,2860,0.065522576,0.863802225,50,5.57
2025,Artemps,77,2480,0.055685708,0.868558231,338,6.47
2026,Artonges,170,2330,0.062027065,0.853989608,145,13.22
2027,Assis-sur-Serre,65,2270,0.062114329,0.867205612,266,8.15
2028,Athies-sous-Laon,70,2840,0.064281456,0.865227615,2132,15.44
2029,Attilly,110,2490,0.054682142,0.87018722,397,11.88
2030,Aubencheul-aux-Bois,137,2420,0.056985002,0.873149454,272,2.18
2031,Aubenton,180,2500,0.073347459,0.869847867,713,23.86
2032,Aubigny-aux-Kaisnes,85,2590,0.054396101,0.868732802,271,3.71
2033,Aubigny-en-Laonnois,143,2820,0.06618676,0.863899231,114,4.37
2034,Audignicourt,80,2300,0.05471122,0.863545297,98,5.75
2035,Audigny,140,2120,0.063680276,0.8704054,207,10.66
2036,Augy,70,2220,0.061343473,0.861121221,70,2.57
2037,Aulnois-sous-Laon,72,2000,0.062856094,0.865935417,1218,9.67
2038,Les Autels,217,2360,0.073730455,0.868563092,74,6.04
2039,Autremencourt,100,2250,0.066080105,0.86752073,162,9.26
2040,Autreppes,130,2580,0.067282443,0.870987167,142,6.86
2041,Autreville,66,2300,0.05655352,0.865426354,760,3.62
2042,Azy-sur-Marne,70,2400,0.058740033,0.855225848,381,2.76
2043,Bagneux,80,2290,0.057237095,0.863201083,62,2.28
2044,Bancigny,170,2140,0.07039979,0.869207909,32,3.36
2046,Barenton-Bugny,68,2000,0.063728758,0.86626991,533,11.53
2047,Barenton-Cel,69,2000,0.063738446,0.86643962,133,6.76
2048,Barenton-sur-Serre,73,2270,0.064271748,0.866924449,109,7.99
2049,Barisis,70,2700,0.058192192,0.865329415,669,14.94
2050,Barzy-en-Thiérache,165,2170,0.065396509,0.873396662,313,7.74
2051,Barzy-sur-Marne,80,2850,0.062017361,0.856704568,356,7.63
2052,Bassoles-Aulers,130,2380,0.05901637,0.864432462,144,7.09
2053,Baulne-en-Brie,100,2330,0.063103357,0.854998014,238,18.85
2054,Bazoches-sur-Vesles,60,2220,0.063151826,0.860573342,383,9.5
2055,Beaumé,180,2500,0.072406923,0.869843007,118,9.21
2056,Beaumont-en-Beine,106,2300,0.054662734,0.867258942,137,5.4
2057,Beaurevoir,150,2110,0.057770397,0.872630671,1498,21.91
2058,Beaurieux,81,2160,0.065280166,0.862071437,704,9.66
2059,Beautor,51,2800,0.058323091,0.866623844,2977,7.55
2060,Beauvois-en-Vermandois,92,2590,0.054207013,0.869852727,306,7.53
2061,Becquigny,157,2110,0.060543534,0.872911901,274,4.74
2062,Belleau,123,2400,0.057494061,0.856656098,135,6.71
2063,Bellenglise,95,2420,0.056665027,0.871312006,410,6.46
2064,Belleu,67,2200,0.058318239,0.861475155,4031,4.58
2065,Bellicourt,121,2420,0.056461399,0.871990713,680,9.89
2066,Benay,110,2440,0.057702524,0.868480667,187,6.84
2067,Bergues-sur-Sambre,150,2450,0.064674151,0.873251254,195,4.5
2068,Berlancourt,150,2250,0.065585597,0.86882002,93,5.23
2069,Berlise,130,2340,0.071679696,0.866812929,100,6.45
2070,Bernot,91,2120,0.061067133,0.870386025,455,16.76
2071,Berny-Rivière,60,2290,0.054793636,0.86236232,582,7.96
2072,Berrieux,90,2820,0.06718064,0.863724661,161,5.02
2073,Berry-au-Bac,55,2190,0.068130864,0.862255661,528,8.11
2074,Bertaucourt-Epourdon,103,2800,0.059060004,0.866085686,515,7.59
2075,Berthenicourt,62,2240,0.059069691,0.868674611,200,3.21
2076,Bertricourt,61,2190,0.069982855,0.862129627,70,4.53
2077,Berzy-le-Sec,130,2200,0.057828571,0.861033936,395,11.69
2078,Besmé,65,2300,0.055200888,0.864607032,133,2.71
2079,Besmont,175,2500,0.071931806,0.869847867,146,15.81
2080,Besny-et-Loizy,80,2870,0.062497325,0.865697863,350,9.65
2081,Béthancourt-en-Vaux,99,2300,0.054939091,0.866192346,368,4.33
2082,Beugneux,146,2210,0.059598141,0.859303147,83,7.69
2083,Beuvardes,170,2130,0.060902287,0.857664504,640,15.65
2084,Bézu-le-Guéry,140,2310,0.056306258,0.855347088,204,11.27
2085,Bézu-Saint-Germain,170,2400,0.05950119,0.857097251,477,11.12
2086,Bichancourt,60,2300,0.056126873,0.865339069,941,7.76
2087,Bieuxy,130,2290,0.056951072,0.863011999,25,4.49
2088,Bièvres,116,2860,0.064814737,0.86382646,76,2.73
2089,Billy-sur-Aisne,73,2200,0.059055152,0.861416965,1189,7.51
